id,eng__001,eng__002,eng__003,eng__004,eng__005,eng__006,eng__007,eng__008,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,zul__001,zul__002,zul__003,zul__004,zul__005,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,xho__007,xho__008,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,nde__004,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,tsn__006,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,sot__001,sot__002,sot__003,sot__004,sot__005,sot__006,sot__007,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,ven__007,ven__008,ven__009,tso__001,tso__002,tso__003,tso__004
dsac_multi_hiv_00341,nutrition,,,,,,,,voeding,,,,,,ukudla okunomsoco,,,,,isondlo,,,,,,,,kudla kudla lokunemsoco,,,,,ukudla ukudla okunezakhamzimba,ukugoma ukudla okunezakhamzimba,,,phepo,kotlô,,,,,phepo ye botse,phepo ya maleba,,,,,phepo,,,,,,,mufusho,pfusho,,,,,,,,mphamelo,,,
dsac_multi_hiv_00342,nutritional support,,,,,,,,voedingsteun,voedingsbystand,,,,,ukondliwa ngokudla okunomsoco,,,,,ukubonelela ngokutya okunesondlo,,,,,,,,kondliwa ngekudla lokunemsoco,,,,,isekelo ngokwabiwa kokudla,,,,tshegetsophepo,tshegetsokotlô,,,,,thekgo ya phepo,,,,,,tshehetso ya phepo,,,,,,,thikhedzo ya mufusho,thikhedzo ya pfusho,,,,,,,,nseketelo wa mphamelo,,,
dsac_multi_hiv_00343,occupational exposure,,,,,,,,beroepsblootstelling,,,,,,ukuba sengcupheni yokuthola isifo ngokomsebenzi,,,,,ukuba sesichengeni sosuleleko emsebenzini,,,,,,,,kuba sengcupheni yekusuleleka emsebentini,kube sengotini yekusuleleka emsebentini,,,,ukuba sebujameni obungakavikeleki emalweleni athathelwanako ngokomsebenzi,,,,tshwaetsegotirong,,,,,,phetetšano mošomong,,,,,,maemo a ka o tlisetsang kotsi mosebetsing,maemo a ka o tlisetsang tshwaetso mosebetsing,,,,,,u vha kha khombo nga ṅwambo wa mushumo,,,,,,,,,mpaluxo hi ntirho,,,
dsac_multi_hiv_00344,oesophageal thrush,esophageal thrush <United States>,oesophageal candidiasis,,,,,,slukdermsproei,esofagussproei,,,,,inkwethu yomphimbo,,,,,amaqhakuv ombizo,amaqhakuv ommizo,amaqhakuv omphimbo,,,,,,lulwebu lwemphimbo,lishashati,,,,amalovula womrholo,amalovula womphimbo wokudla,,,diso tsa mometso,tata ya mometso,,,,,dišo tša mogolo,,,,,,lekgopho le lesweu mmetsong,mmetso o mosweu,,,,,,thyrashi ya gulokulo,,,,,,,,,vurhukurha bya nkolo,,,
dsac_multi_hiv_00345,oesophagus,esophagus <United States>,,,,,,,slukderm,esofagus,,,,,umphimbo,,,,,umbizo,ummizo,umphimbo,,,,,,umphimbo,,,,,umrholo,umphimbo wokudla,,,mometso,,,,,,mometšo,,,,,,mmetso,,,,,,,gulokulo,,,,,,,,,nkolo wo minta,,,
dsac_multi_hiv_00346,openly gay,,,,,,,,openlik gay,openlik homoseksueel,,,,,ungqingili ongazifihli,inkonkoni engazifihli,,,,ukuthandana kwabantu abasini sinye ngokuphandle,ukuthandana kwabantu abasini sinye ngokungafihlisiyo,ukuthandana kwabantu abasini sinye elubala,,,,,,butabani lobusobala,,,,,isitabana esiduna esingazifihliko,igeyi elizikhakhazisako,,,ipepentshobotanyola,,,,,,monna wa go se fihle kgahlego ya thobalano le banna ba bong bja gagwe,,,,,,setabane se totobetseng,setabane se ipepesang,setabane se sa ipateng,,,,,mutamambeungae a sa dzumbami,,,,,,,,,wanuna wo rhandza rimbewufanana handle ko swi tumbeta,,,
dsac_multi_hiv_00347,opportunistic infection,OI <Abbreviation>,,,,,,,opportunistiese infeksie,,,,,,ukungenwa ukugula kalula,,,,,usuleleko oluvela ngokuhla kwamajoni omzimba,,,,,,,,lufu lolungena kungaketeleleki,sifomatfuba,,,,ubulwele obubhudungelanako,,,,tshwaetso e e bonolo,tshwaetsokhukhuntswane,,,,,phetetšotsatsela,,,,,,tshwaetso ya mokenella,tshwaetso e nanyetsang,,,,,,vhulwadze ha ndelelo,VHUNDE,,,,,,,,ntlulelo wo olova,,,
dsac_multi_hiv_00348,opposite sex,,,,,,,,teenoorgestelde geslag,,,,,,owobunye ubulili,,,,,izini ezahlukeneyo,isini esichasene nesinye,owesinye isini,,,,,,bulili lobehlukile,,,,,ubulili obuhlukileko,,,,bongsele,,,,,,bonna goba botshadi,,,,,,bong bo fapaneng,,,,,,,wa mbeu iṅwe,wa iṅwe mbeu,,,,,,,,rimbewu-fularha,,,
dsac_multi_hiv_00349,oral bleeding,,,,,,,,mondbloeding,,,,,,ukopha emlonyeni,,,,,ukopha emlonyeni,,,,,,,,kopha emlonyeni,,,,,ikghwani,ukopha ngemlonyeni,,,-tswa madi ganong,,,,,,segabe,go tšwa madi ka ganong,,,,,ho tswa madi ka hanong,,,,,,,ṅombe,,,,,,,,,ku huma ngati hi nomo,,,
dsac_multi_hiv_00350,oral sex,,,,,,,,orale seks,,,,,,ukumunca isitho sangasese,ukukhotha isitho sangasese,,,,ukumunca ilungu lesini,ukumunca ilungu langasese,,,,,,,kumunyana etitfweni tebulili,,,,,ukulalana ngokumunyana,ukulalana ngokukhothana,,,mokonopolo,mokonophephe,,,,,thobalano ka molomo,,,,,,ho momona ha bopele,ho nyekwa ha bopele,,,,,,vhuṋanzwavhudzimu,,,,,,,,,ku nghenisa xirho xa rimbewu enon’weni,,,
dsac_multi_hiv_00351,oral thrush,,,,,,,,orale sproei,mondsproei,,,,,inkwethu yomlomo,,,,,amaqhakuv asemlonyeni,amalevula asemlonyeni,,,,,,,lulwebu lwemlomo,,,,,amalovula womlomo,,,,diso tsa legano,tata ya legano,,,,,dišwana tša ka ganong,theraše ya ka ganong,,,,,lekgopho le lesweu ka hanong,,,,,,,vhutshame,,,,,,,,,vurhukurha bya nomo,,,
dsac_multi_hiv_00352,oral ulcer,,,,,,,,orale ulkus,mondseer,,,,,ilonda emlonyeni,,,,,isilonda esisemlonyeni,,,,,,,,silondza semlomo,,,,,isilonda esivulekileko sangemlonyeni,,,,diso tsa legano,ntho ya legano,,,,,ntho ya ka ganong,sešo sa ka ganong,,,,,seso sa ka hanong,,,,,,,tshilonda tsha mulomoni,,,,,,,,,xilondza xa nomo,,,
dsac_multi_hiv_00353,organism,,,,,,,,organisme,,,,,,okuphilayo,,,,,okuphilayo,,,,,,,,lokuphilako,,,,,okuphilako,,,,setshedi,,,,,,sephedi,,,,,,sephedi,,,,,,,tshi tshilaho,,,,,,,,,xivumbiwa,,,
dsac_multi_hiv_00354,orphan,,,,,,,,weeskind,wesie,,,,,intandane,,,,,inkedama,,,,,,,,intsandzane,,,,,intandani,,,,khutsana,,,,,,tšhiololo,tšhiwana,,,,,kgutsanakgudu,,,,,,,tshisiwana,tsiwana,,,,,,,,xisiwana,,,
dsac_multi_hiv_00355,orphans and vulnerable children,OVC <Abbreviation>,,,,,,,weeskinders en kwesbare kinders,wese en kwesbare kinders,,,,,izintandane nezingane ezisengcupheni yokuhlukumezeka,,,,,iinkedama nabantwana abasesichengeni,,,,,,,,tintsandzane netinkedzama,,,,,iintandani nabantwana abasebujameni bokutlhoriseka nokutlhaga,,,,dikhutsana le bana ba ba ka sotlegang,,,,,,ditšhiwana le bana bao ba lego kotsing,ditšhiololo le bana bao ba lego kotsing,,,,,dikgutsana le bana ba kotsing,,,,,,,tsiwana na vhana vha songo tsireledzeaho,TSIVHATSI,,,,,,,,swisiwana na vana lava nga eka nxungeto,,,
dsac_multi_hiv_00356,pain,,,,,,,,pyn,,,,,,ubuhlungu,,,,,intlungu,ingqaqambo,,,,,,,buhlungu,lihlaba,,,,ubuhlungu,,,,setlhabi,,,,,,lehlaba,sehlabi,bohloko,,,,bohloko,lehlaba,,,,,,vhuṱungu,,,,,,,,,xivavi,,,
dsac_multi_hiv_00357,palliative care,palliation,,,,,,,palliatiewe sorg,simptoomverligting,,,,,ukudambisa isifo,,,,,ukudambisa iintlungu,,,,,,,,kudzambisa tinhlungu,,,,,ukugogobaja,ukuphungula,,,tlhokomelothiti-batsobolwetse,tlhokomelokoko-batsobolwetse,,,,,go oka bolwetši bjoo bo sa folego,,,,,,tlhokomelo ya mokudi e kokobetsang bohale ba lefu,tlhokomelo ya mokudi e kokobetsang bohale ba bohloko,,,,,,dzilafho ḽa u rindidza vhuṱungu,,,,,,,,,ku dzidzivata vuvabyi,,,
dsac_multi_hiv_00358,pandemic,pandemic n. <see also epidemic>,,,,,,,pandemie,pandemiese siekte,,,,,ubhubhane,umbulalazwe,,,,ubhubhane,umbulalazwe,,,,,,,lubhubhane,,,,,ukuthuwelela kobulwele,,,,segajaja,leroborobo,,,,,leubakgolo,,,,,,sewa sa lefatshe,,,,,,,dwadze,,,,,,,,,ntungu,,,
dsac_multi_hiv_00359,Pap test,Pap smear,,,,,,,Papsmeer,servikssmeer,,,,,ukuhlolelwa umdlavuza wesibeletho,,,,,uvavanyo lwencindi yesibeleko,,,,,,,,luhlolo lwesibeletfo,,,,,ukuhlolwa komlomo wesibeletho,,,,tlhatlhobomarerepopelo,,,,,,teko ya kankere ya molomong wa popelo,teko ya dika tša kankere ka go gopa dinamana molomong wa popelo,,,,,teko ya mofetshe wa popelo,,,,,,,vhuṱolapfuko ya mbumbelo,,,,,,,,,nkambelo-xivelekelo,,,
dsac_multi_hiv_00360,partner,sexual partner,,,,,,,lewensmaat,maat,,,,,othandana naye,ohlekisana naye,umasihlalisane,,,umlingane,iqabane,,,,,,,sitsandvwa,singani,umlingani,,,isingani,umhlalisani,,,molekane,moratiwa,,,,,molekani,moratiwa,,,,,molekane,,,,,,,mufunwa,,,,,,,,,munghana,,,
dsac_multi_hiv_00361,patient,,,,,,,,pasiënt,,,,,,isiguli,,,,,isigulane,,,,,,,,sigulane,,,,,isigulani,isiguli,,,mmobodi,molwetse,,,,,molwetši,,,,,,mokudi,,,,,,,mulwadze,muilaxwa,,,,,,,,muvabyi,xigulani,,
dsac_multi_hiv_00362,PCR test,polymerase chain reaction test,,,,,,,polimerase-kettingreaksietoets,,,,,,isihloli sesandulelangculazi,isihloli se-PCR,,,,uvavanyo lwentsholongwane kagawulayo uqobo,uvavanyo lwe-PCR,,,,,,,luhlolo lwe-PCR,,,,,ukuhlolwa kombulalasihlangu,ukuhlolwa kwe-PCR,,,tlhatlhobelomogare ya PCR,,,,,,teko ya PCR,teko ya go lekola go ba gona ga HIV ka PCR,,,,,teko ya PCR,teko ya boteng ba HIV,,,,,,ndingo ya PCR,,,,,,,,,xikambelo xa HIV,nkambelo-HIV,,
dsac_multi_hiv_00363,peer education,,,,,,,,portuurvoorligting,,,,,,ukufundisana kontanga,,,,,imfundiswano yoontanga,,,,,,,,imfundziso yabontsanga,,,,,ifundo yabontanga,,,,thutasemphato,thutoselekane,,,,,thuto ya sethaka,thuto ya semphato,,,,,thuto ya bomphato,thuto ya methaka,,,,,,pfunzo ya thanga,,,,,,,,,dyondzo hi tintangha,,,
dsac_multi_hiv_00364,peer educator,,,,,,,,portuurvoorligter,,,,,,umfundisi onguntanga,,,,,umfundisi woontanga,,,,,,,,umfundzisi wabontsanga,lofundzisa bontsanga,,,,utitjhere wabontanga,,,,morutabalekane,morutasemphato,,,,,morutiši wa sethaka,morutiši wa semphato,,,,,morutabomphato,morutamethaka,,,,,,mugudisi wa thanga,mudededzi ngavho,,,,,,,,mudyondzisintangha,,,
dsac_multi_hiv_00365,peer pressure,,,,,,,,portuurgroepdruk,,,,,,ukududana kontanga,ingcindezi yontanga,,,,impembelelo yoontanga,,,,,,,,incindzetelo yabontsanga,kuhhungula,bungani bebangani,,,igadangelo labontanga,,,,kgatelelesemphato,kgateleloselekane,kgatelelo ya balelekane,,,,tšhušumetšo ka sethaka,tšhušumetšo ka semphato,,,,,tshusumetso ya methaka,tshusumetso ya bomphato,,,,,,mutsiko wa thanga,,,,,,,,,ntshikelelo wa tintangha,nkucetelo wa tintangha,,
dsac_multi_hiv_00366,pelvic inflammatory disease,PID <Abbreviation>,,,,,,,bekkenontsteking,,,,,,okuvuvukala kwamanyonga,,,,,ukudumba kwamalungu esizalo,,,,,,,,kutondza kwesiklenyenye,,,,,okuvuvuka kwelingaphakathi kwezitho zokubeletha,i-PID,,,thurugoteng ya dirwesesadi,thurugoteng ya dirwetsalo,,,,,thurugo ya ditho tša ka gare tša letheka la mosadi,,,,,,lefu la boteng,,,,,,,vhulwadze ha nḓilamuḓi,vhulwadze ha ṋowamuḓi,vhulwadze ha tshupi dza faḽopieni,VHUNḒI,,,,,,vuvabyi bya swirho swa mbeleko swa vaxisati,,,
dsac_multi_hiv_00367,penetration,,,,,,,,penetrasie,,,,,,ukufaka phakathi,,,,,ukungenisa ilungu lobudoda,ukufaka ilungu lobudoda,,,,,,,kushiceka,kufaka,,,,ukungena,,,,tshomelo,,,,,,tseno,,,,,,ho kenya,ho totomela,,,,,,u dzhena,u dzhenisa,u lala,u nyovha <Vulgar>,,,,,,ngheniso,,,
dsac_multi_hiv_00368,penetrative sex,,,,,,,,penetrerende seks,penetrasieseks,,,,,ukubhebhana,ukulalana,,,,ukwabelana ngesondo,ukulalana,,,,,,,kufaka ekhatsi,kushiceka,kufeba,,,ukulalana,,,,thobalano,tshomelopolo,nyokano,,,,thobalano,thobalo <Neutral>,go nyobana <Vulgar>,,,,thobalano,motabo,ho ya sekateng,,,,,u lalana,vhudzekani,u nyovhana,,,,,,,ku ya emasangwini hi ngheniso,nkundzano <Vulgar>,,
dsac_multi_hiv_00369,penis,,,,,,,,penis,,,,,,umthondo,umphambili,iphobane,,,ubudoda <Preferred>,ilungu lobudoda,,,,,,,umphambili,umpipi,lubolo,umtoto,,ipipi <Vulgar>,itoto <Vulgar>,umphambili <Euphemism>,umthondo <Euphemism>,pôlô,ntsutsu,,,,,ntoto <Vulgar>,ntswitswana <Vulgar>,polo <Vulgar>,,,,botona,ntoto <Vulgar>,kwae,thakabanna,molamu,koma,mosaqa,tshitungulo,mbolo,,,,,,,,mbolo <Vulgar>,xirho xa xinuna <Euphemism>,,
dsac_multi_hiv_00370,people living with Aids,,,,,,,,mense wat vigs het of daardeur geaffekteer word,,,,,,abaphila nengculazi,,,,,abaphila nogawulayo,abaphila ne-AIDS,,,,,,,labaphila nengculazi,,,,,abaphila nentumbantonga,,,,batshelakaphate,batsho ba ba tshelang ka Aids,,,,,batho bao ba nago le AIDS,batho bao ba nago le phamokate,batho bao ba nago le sephamola,,,,batho ba nang le AIDS,,,,,,,vhathu vha tshilaho na Eidzi,VHATSHIE,vhathu vha tshilaho na Aids,VHATSHIA,,,,,,vanhu lava hanyaka na XIMPASA,,,
dsac_multi_hiv_00371,people living with HIV,,,,,,,,mense wat geïnfekteer is met en geaffekteer is deur MIV,,,,,,abaphila nesandulelangculazi,,,,,abaphila nentsholongwane kagawulayo,abaphila netshayivi,abaphila ne-HIV,,,,,,labaphila nesandvulelangculazi,,,,,abaphila nengogwana yombulalasihlangu,,,,batshela ka lebolelamading,batsho ba ba tshelang ka HIV,,,,,batho bao ba phelago le kokwanatlhoko ya HIV,batho bao ba phelago le kokwanatlhoko ya phamokate,batho bao ba phelago le kokwanatlhoko ya go fokotša mašole a mmele,,,,batho ba phelang le HIV,,,,,,,vhathu vha tshilaho na HIV,VHATSHIHI,,,,,,,,vanhu lava hanyaka na HIV,,,
dsac_multi_hiv_00372,people living with HIV and Aids,PLWHA <Abbreviation>,,,,,,,MIV-positiewe mense en mense met vigs,MPMV <Abbreviation>,,,,,abaphila nesandulelangculazi nengculazi,,,,,abaphila nogawulayo nentsholongwane yakhe,abaphila netshayivi ne-AIDS,abaphila ne-HIV ne-AIDS,,,,,,labaphila nesandvulelangculazi nengculazi,,,,,abaphila nombulalasihlangu kunye nentumbantonga,,,,batshelakaphate le ka lebolelamading,batho ba ba tshelang ka HIV le Aids,,,,,batho bao ba phelago ka HIV le AIDS,,,,,,batho ba nang le HIV,,,,,,,vhathu vha tshilaho na HIV na Eidzi,VHATSHIHE,vhathu vha tshilaho na HIV na Aids,VHATSHIHA,,,,,,vanhu lava hanyaka na HIV na XIMPASA,,,
dsac_multi_hiv_00373,personal hygiene,personal cleanliness,,,,,,,persoonlike higiëne,persoonlike sindelikheid,,,,,ukuzigcina uhlanzekile,,,,,ukucoceka ngokwasemzimbeni,,,,,,,,kuhlanteka kwemuntfu,,,,,ukuhlwengeka,ukuhlanzeka,,,phelophepa ya sebele,,,,,,bohlweki bja motho,,,,,,bohlweki mmeleng,,,,,,,vhudele,ndondolamuvhili,,,,,,,,vutihlayisamiri,,,
dsac_multi_hiv_00374,person living with Aids <not recommended; rather use person living with HIV>,PLWA <Abbreviation>,person with Aids,PWA <Abbreviation>,,,,,iemand wat vigs het of daardeur geaffekteer word,,,,,,ophila nengculazi,,,,,ophila nogawulayo,ophila ne-AIDS,,,,,,,lophila nengculazi,,,,,onentumbantonga,,,,motho yo o tshelang ka Aids,,,,,,motho yoo a nago le AIDS,motho yoo a nago le phamokate,motho yoo a nago le sephamola,,,,motho ya nang le AIDS,,,,,,,muthu a tshilaho na Eidzi,MUTSHIE,,,,,,,,munhu loyi a hanyaka na HIV na XIMPASA,,,
dsac_multi_hiv_00375,person living with HIV <Preferred>,PLWH <Abbreviation>,,,,,,,iemand wat geïnfekteer is met en geaffekteer is deur MIV,,,,,,ophila nesandulelangculazi,,,,,ophila nentsholongwane kagawulayo,ophila netshayivi,ophila ne-HIV,,,,,,lophila ne-HIV,lophila nesandvulelangculazi,,,,ophila nombulalasihlangu,ophila ne-HIV,,,motshelaka-lebolelamading,motho yo o tshelang ka HIV,,,,,motho yoo a phelago le HIV,motho yoo a phelago le kokwanatlhoko ya phamokate,motho yoo a phelago le kokwanatlhoko ya go fokotša mašole a mmele,,,,motho ya nang le HIV,,,,,,,muthu a tshilaho na HIV,,,,,,,,,munhu loyi a nga na HIV,,,
dsac_multi_hiv_00376,petting,,,,,,,,vryery,gevry,vry,,,,ukuwotawotana,,,,,ukumhunyamhunyana,,,,,,,,kutsintsatsintsana,kuwotawotana,kuphatsaphatsana,,,ukupotopotozana,,,,phoraphora,,,,,,go tsogedišana,go totedišana <Vulgar>,,,,,ho phollana,ho neneka,ho tshwaratshwara,,,,,u farafarana,u mamana,u vhanḓana,,,,,,,ku bambatela,,,
dsac_multi_hiv_00377,pill,tablet,,,,,,,pil,tablet,,,,,iphilisi,,,,,ipilisi,,,,,,,,liphilisi,,,,,ipili,ipilisi,,,pilisi,,,,,,pilisi,philisi,,,,,pilisi,pidisi,,,,,,philisi,,,,,,,,,philisi,,,
dsac_multi_hiv_00378,Pneumocystis carinii pneumonia <Greek/Latin>,PCP <Abbreviation>,,,,,,,Pneumocystis carinii-pneumonie <Greek/Latin>,PCP <Abbreviation>,,,,,umahagane,,,,,uhlobo lwenyumoniya kumntu ophila nentsholongwane kagawulayo,uhlobo lwenyumoniya kumntu ophila netshayivi,inyumosayisithisi kharini,i-PCP,,,,,inyumosayisithisi yekharini,,,,,inyumosayisithisi kharini,i-PCP,,,mogare wa nyumonia [PCP],,,,,,nyumonia ya nyumosaesetisi kharini,,,,,,nyumosisitisi kharini,nyumoniya ya ba tshwaeditsweng ke HIV,,,,,,nyumonia ya kharini ya nyumonisithisi,Mudinyane wa kharini ya nyumonisithisi,NYUKHANYU,,,,,,,nyumoniya ya nyumosayisitisi kharini,,,
dsac_multi_hiv_00379,pneumonia,,,,,,,,longontsteking,pneumonie,,,,,inyumoniya,isifo samanzi emaphashini,,,,ukukrala kwemiphunga,ukudumba kwemiphunga,inyumoniya,,,,,,inyumoniya,,,,,inyumoniya,,,,nyumonia,,,,,,nyumoniya,,,,,,nyumoniya,serame sa matshwafo,,,,,,nyumonia,tshikana,mudinyane,,,,,,,nyumoniya,,,
dsac_multi_hiv_00380,positive result,reactive result,,,,,,,positiewe uitslag,,,,,,umphumela okhombisa ukutheleleka,,,,,isiphumo esibonakalisa intsholongwane,isiphumo esibonakalisa usuleleko,,,,,,,umphumela lovumako,,,,,umphumela otjengisa ukuba nombulalasihlangu,,,,dipholonetefatso,,,,,,dipoelo tša go laetša go ba gona ga phetetšo,,,,,,sephetho se bontshang tshwaetso,,,,,,,mvelelommbi,,,,,,,,,mbuyelo-mpfumelo,,,
dsac_multi_hiv_00381,post-exposure prophylaxis,PEP <Abbreviation>,,,,,,,na-blootstellingsprofilakse,na-blootstellingsvoorkoming,PEP <Acronym>,profilakse ná blootstelling,,,ukugomela ukutheleleka,,,,,ukuthintela ukuba semngciphekweni,,,,,,,,kwelapha kwesuleleka ngemuva kwekubeka sengcupheni yekutseleleka,,,,,ukukhandela ukutheleleka ngombulalasihlangu,,,,PEP,kalafothibelo ya morago ga kgonagalotshwaetso,,,,,kalafo ya go thibela phetetšo ya HIV ka morago ga kgonagalo ya phetetšo,,,,,,thibelo ya tshwaetso ya HIV kamora kotsi,,,,,,,thivhelo nga murahu ha khombo,thivhelo ho no vha na khombo,THIMUKHO,,,,,,,ntshungulo-nsivelo,,,
dsac_multi_hiv_00382,post-natal,,,,,,,,postnataal,nageboortelik,,,,,emuva kokubeletha,emva kokuteta,,,,emva kokubeleka,emva kokukhululeka,,,,,,,ngemuva kwekubeleka,,,,,ngemva kokubeletha,,,,morago ga boimana,morago ga pelego,,,,,ya morago ga pelego,,,,,,botswetse,,,,,,,nga murahu ha u beba,vhudzadze,,,,,,,,ndzhaku ka mbeleko,,,
dsac_multi_hiv_00383,post-test counselling,,,,,,,,na-toetsberading,,,,,,ukwelulekwa emuva kokuhlolwa,,,,,ukululekwa kwengqondo emva kokuvavanywa,ukulungiswa kwengqondo emva kokuvavanywa,,,,,,,kwelulekwa ngemuva kwekuhlolwa,,,,,ukuyeleliswa ngemva kokuhlolwa,,,,thitibatso morago ga teko,kgopololo morago ga teko,,,,,tlhahlokeletšo ya ka morago ga diteko,kgothatso ya ka morago ga diteko,,,,,tlhabollo ya maikutlo ka mora teko,keletso ya kgothatso ka mora teko,,,,,,khuthadzo nga murahu ha ndingo,,,,,,,,,ntsundzuxo ndzhaku ka nkambelo,,,
dsac_multi_hiv_00384,precaution,,,,,,,,voorsorg,,,,,,ukuqaphela,ukuqikelela,,,,ukulumkela,,,,,,,,kulemukisa,,,,,isiyeleliso,,,,boikgapo,ikilelo,,,,,tiro ya kelotlhoko,tiro ya thibelo,tiro ya tlhokomelo,tiro ya temošo,,,tlhokomediso,,,,,,,ḽigatsireledzo,,,,,,,,,xisivelo,,,
dsac_multi_hiv_00385,pregnancy,,,,,,,,swangerskap,,,,,,ukukhulelwa,ukuzithwala,,,,ukukhulelwa,ukubanzima,ukumitha,ukuzithwala,,,,,kutetfwala,kumitsa,kukhulelwa,,,ukuba sebantwini <Euphemism>,ukuba sidisi <Euphemism>,ukuzithwala <Euphemism>,ukuba sesifazini,kimo,boimana,,,,,go ima,boimana,go ithwala,,,,boimana,kemaro,bokgatjhane,,,,,vhuimana,u vhifha muvhilini,u vha na thumbu,u ḓihwala,u gonya miri,,,,,vuyimani,ku tika,,
dsac_multi_hiv_00386,pregnant,,,,,,,,swanger,,,,,,-khulelwe,-zithwale,,,,ukukhulelwa,ukubanzima,ukumitha,ukuzithwala,,,,,-khulelwe,-mitsi,-tetfwele,,,-sebantwini,-sidisi,-zithwele,-sesifazini,ithwele,imile,,,,,wa go ima,wa go ithwala,,,,,-imme,-ithwetse,-emere,-mokgatjhane,,,,u vhifha muvhilini,u vha na thumbu,u ḓihwala,u gonya miri,u vha muimana,,,,,ku tika,ku va ni khwiri,ku xurha nyimba,ku va muyimani
dsac_multi_hiv_00387,pre-test counselling,,,,,,,,voortoetsberading,,,,,,ukwelulekwa ungakahlolwa,,,,,ukululekwa kwengqondo phambi kokuvavanywa,ukulungiswa kwengqondo phambi kokuvavanywa,,,,,,,kwelulekwa ngembi kwekuhlolwa,,,,,ukuyeleliswa ngaphambi kokuhlolwa,,,,thitibatso pele ga teko,kgopololo pele ga teko,,,,,tlhahlokeletšo ya pele ga diteko,,,,,,tlhabollo ya maikutlo pele ho teko,keletso ya kgothatso pele ho teko,,,,,,khuthadzothange-landingo,,,,,,,,,ntsundzuxo emahlweni ka nkambelo,,,
dsac_multi_hiv_00388,prevalence <see also incidence>,,,,,,,,voorkoms,,,,,,ubhubhane,umbhedukazwe,imbo,,,ukuxhaphaka jikelele,ubukho jikelele,,,,,,,bukhona besifo ngaleso sikhatsi,,,,,ukuqaphaka kobulwele,,,,tlhagelelo,,,,,,palo ya bao ba feteditšwego ka nako yeo e itšego,,,,,,ho ata ha tshwaetso,,,,,,,tshivhalo tsha vho kavhiwaho,,,,,,,,,ntungu,,,
dsac_multi_hiv_00389,prevent,,,,,,,,voorkom,verhoed,,,,,-vimbela,-nqanda,,,,khusela,nqanda,thintela,,,,,,vimbela,vikela,,,,-khandela,-vimbela,-vikela,,kganela,thibela,,,,,thibela,,,,,,thibela,,,,,,,u thivhela,,,,,,,,,sivela,,,
dsac_multi_hiv_00390,prevention of mother-to-child transmission,PMTCT <Abbreviation>,,,,,,,voorkoming van moeder-kindoordrag,PMTCT <Abbreviation>,,,,,ukugwema ukutheleleka komntwana ngunina,ukuvikela ukutheleleka komntwana ngunina,ukunqanda ukutheleleka komntwana ngunina,,,ukunqanda usuleleko lomtwana ngunina,ukuthintela usuleleko lomtwana ngunina,,,,,,,kuvikela kwendluliseka kwesandvulelangculazi kumntfwana ngunina,,,,,ukukhandela ukudlulisela kukamma umbulalasihlangu emntwaneni,ukuvikela umntwana kumma onombulalasihlangu,,,thibelophetetso-ngwaneng,,,,,,thibelo ya phetetšo go ngwana ka mmagwe,,,,,,thibelo ya tshwaetso ya mma leseeng,,,,,,,thivhelo ya phiriso ya HIV kha ṅwana,THIPHIṄWA,,,,,,,,nsivelantluleto wa n’wana hi manana,,,
dsac_multi_hiv_00391,preventive therapy,prophylactic therapy,,,,,,,voorkomende behandeling,profilaktiese behandeling,,,,,ukwelapha okuvimbelayo,,,,,unyango olukhuselayo,unyango oluthintelayo,,,,,,,lunyango lwekuvikela,,,,,ukwelapha okuvikelako,itheraphi evikelako,,,kalafothibelo,,,,,,kalafithibelo ya phetetšo,,,,,,kalafo ya thibelo,,,,,,,dzilafho ḽa u thivhela,,,,,,,,,ntshungulo wo sivela,,,
dsac_multi_hiv_00392,primary health care,PHC <Acronym>,,,,,,,primêre gesondheidsorg,PGS <Acronym>,,,,,ukunakekelwa ngokwempilo,,,,,ukukhathalelwa kwempilo kuselithuba,ukunqandwa kwesifo singekagqabhuki,,,,,,,kunakekela kwetemphilo etigabeni tekucala,,,,,itjhejo lezamaphilo,,,,tlhokomeloboite-kanelotheo,tlhokomelopholotheo,,,,,tlhokomelo ya maphelo ya motheo,,,,,,tlhokomelo ya sethatho ya bophelo,,,,,,,ndondolothangeli ya mutakalo,NDOMUTHA,,,,,,,,nhlayiso wa rihanyu wa masungulo,vutshunguri byo sungula,,
dsac_multi_hiv_00393,privacy,,,,,,,,privaatheid,,,,,,isifuba,imfihlo,,,,imfihlo,,,,,,,,imfihlo,esitse,enkhwace,,,ifihlo,,,,bophiri,,,,,,sephiri,thopa,,,,,lekunutu,sephiri,,,,,,tshiphiri,tshidzumbe,,,,,,,,vuhundla,,,
dsac_multi_hiv_00394,private parts <Euphemism>,,,,,,,,geslagsdele,skaamdele,privaat dele,,,,izitho zangasese,,,,,amalungu angasese,amalungu esini,,,,,,,titfo tebulili,,,,,izitho ezifihlakeleko,izitho zangaphasi,,,mapele,matlase,,,,,ditho tša bong,,,,,,bopele {female},,,,,,,vhudzimu,,,,,,,,,swirho swa xihundla,,,
