id,eng__001,eng__002,eng__003,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,xho__001,xho__002,xho__003,xho__004,ssw__001,ssw__002,ssw__003,ssw__004,nde__001,nde__002,nde__003,tsn__001,tsn__002,tsn__003,tsn__004,nso__001,Syonym__-,nso__002,nso__003,nso__004,sot__001,sot__002,sot__003,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,tso__001,tso__002,tso__003,tso__004
dsac_pharm_sec_00389,lymphatic system,,,limfstelsel,limfatiese stelsel,,,,,inkqubo yeemvulaphu yokhuselomzimba,,,,luhlelomantfweshu lolukhipha kungcola naboshevu emtimbeni,luhlelolimfu,,,irherho lokuzihlambulula komzimba,,,keledisothere,,,,mohwapeakanyotaololemifi,,,,,taolo ya disele tse thusang tshireletso,,,nḓ ila ya u bvisa maḓ i a malofha,sisṱeme ya ḽimpfi,,,,,sisiteme ya matana ya ngati,,,
dsac_pharm_sec_00390,magnesium {nutrition},Mg,,magnesium,,,,,,imagneziyam,,,,imagneziyamu,,,,imagneziyamu,,,makenisiamo,,,,makenesiamo,,,,,maknesiamo,,,magineziamu,,,,,,magineziyamu,,,
dsac_pharm_sec_00391,magnesium stearate,,,magnesiumstearaat,,,,,,imagneziyam stereyithi,,,,sitsambisiphilisi,,,,imagneziyamstireyithi,,,setereitimakenisiamo,thapisomakenesiamo,,,makenesiamosetereiti,,,,,stereite sa maknesiamo,,,magineziamu siṱereithi,,,,,,xirhetisaphilisi,,,
dsac_pharm_sec_00392,maintenance dose,maintenance dosage,,instandhoudingsdosis,,,,,,umlinganiselo wolondolozonyango,,,,silinganisomutsi sekugcina bunjalo bemtimba,silinganisomutsi sekusimamisa umtimba,silingananisomutsi lesidzingeka emtimbeni,,isilinganiso sokulonda umzimba,,,mothamotsweletso wa kalafi,,,,tekanyetšohlaretaolo,,,,,tekanyo ya tsitsiso,,,phimondinganyiso,,,,,,mpimamurhinhlayiso,,,
dsac_pharm_sec_00393,malignant <adj.>,,,kwaadaardig,maligne,,,,,unwenoseli olunobungozi,,,,-nebungoti,-nekubulala,,,-bukhali,-bulalako,,-etegelang,-topegelang,,,-kotsi,,,,,-kotsi,,,khombo,shushaho,maḽiginethe,,,,-khombo,,,
dsac_pharm_sec_00394,manganese {nutrition},Mn,,mangaan,,,,,,imanganizi,,,,imanganisi,,,,umagazini,,,mankanise,,,,mankanese,,,,,mankanisi,,,manganisi,,,,,,manganizi,,,
dsac_pharm_sec_00395,maternity hospital,,,kraamhospitaal,kraaminrigting,,,,,isibhedlele sokubelekisa,,,,sibhedlela sekubelekela,,,,isibhedlela sokubelethisa,,,kokelobaimana,,,,bookeloimana,,,,,sepetlele sa boimana,,,sibadela tsha vhaimane,,,,,,xibedhlelevuyimana,,,
dsac_pharm_sec_00396,mechanistic study,,,meganistiese studie,,,,,,uphononongosigulane ngeyeza,,,,lucwaningosigulane ngemutsi,,,,irhubhululo ngesifo nofana ngesigulani,,,patlisisolwetse,,,,nyakišišolwetšihlare,,,,,phuputso ya lefu ka moriana,,,ngudo ṱhoḓulusa vhulwadze,,,,,,ndzavisisavuvabyi hi murhi,ndzavisisamatirhelo ya miri hi murhi,,
dsac_pharm_sec_00397,medical condition,,,mediese toestand,,,,,,isigulo,,,,kugula,,,,ukugula,,,maemopholo,maemobolwetse,,,seemophelo,,seemokalafo,,,bokulo,,,nyimele ya vhulwadze,,,,,,vuvabyi,,,
dsac_pharm_sec_00398,medical record,,,mediese rekord,,,,,,irekhodi yesigulane,,,,lirekhodi lesigulane,,,,irekhodi lesiguli,,,rekotokalafi,tshedimosetsokalafi,,,rekhotobolwetši,,,,,rekoto ya kalafo,,,rekhodo ya dzilafho,,,,,,rhekhodo ya swa vutshunguri,,,
dsac_pharm_sec_00399,medical waste,,,mediese afval,,,,,,inkunkuma yezonyango,,,,imfucuta yetekwelapha,imfucumfucu yetekwelapha,,,okulahlwako kezokwelatjhwa,,,leswe la kalafi,dilatlhwa tsa kalafi,,,dilahlwakalafo,,,,,dilahlwa tsa bongaka,,,malaṱwa a zwa ngalafho,,,,,,malakatsa ya swa vutshunguri,,,
dsac_pharm_sec_00400,medication adherence,,,medikasiegetrouheid,,,,,,ukulandela imigqaliselo yonyango,,,,kulandzela timiso tekwelashwa,,,,ukulandela imilayelo ngesihlahla,ukulandela iinqintelo ngesihlahla,,kobamelokalafi,tatelokalafi,,,go latela taelelohlare,,tatelonaneohlare,,,ho tshepahalla moriana,,,u tevhela mulayo wa zwa ngalafho,,,,,,ndzandzelelamatirhiselo ya murhi,,,
dsac_pharm_sec_00401,medication compliance,,,medikasievoldoening,medikasienakoming,,,,,ukuthobela imigqaliselo yonyango,,,,kutfobela imiyalo yekwelapha,kutfobela timisokwelapha,kutfobela timisolunyango,,ukuthobela imilayelo yesihlahla,ukuthobela iinqintelo ngesihlahla,,tatelotaelokalafi,tiragatsokalafi,,,kobamelotšhomišohlare,,,,,ho latela ditaelo tsa meriana,,,u tevhedza dzilafho ḽo randelwaho,,,,,,ndzandzelelo wa vutshunguri,,,
dsac_pharm_sec_00402,medication persistence,,,medikasievolhouding,,,,,,ukubambelela kunyango,,,,budze bekwelapha,,,,isikhathi esibekelwe ukwelatjhwa,ubude besikhathi sokwelatjhwa,,pakakalafo,,,,pakatšhomišohlare,,,,,mamello nakong ya kalafo,mamello nakong ya phekolo,,tshifhinga tsho vhetshelwaho dzilafho,,,,,,mphikelelontirhiso wa murhi,,,
dsac_pharm_sec_00403,medication reconciliation,,,medikasierekonsiliasie,,,,,,uhlengahlengisomayeza,,,,kucatsanisa nekuvumelanisa imitsi,,,,ukuthonyaniswa kweenhlahla,,,molemo wa tlhomamiso,thuno ya melemo,papiso ya melemo,,tsinkelopapetšohlare,,,,,nyalanyo ya kalafo,,,khonanyamishonga,,,,,,mfananisomurhi,,,
dsac_pharm_sec_00404,medication shortage,,,medisynetekort,medikasietekort,,,,,ukunqongophala kwamayeza,,,,kwesweleka kwemitsi,,,,ukutlhayela kweenhlahla,,,tlhaelomelemo,,,,tlhaelelohlare,,,,,kgaello ya meriana,,,ṱhahelelo ya mishonga,,,,,,nkayivelamurhi,,,
dsac_pharm_sec_00405,medulla {most internal part of e.g. organ},,,medulla,,,,,,imedula,,,,imedula,lingekhatsi lesitfo,,,imedula,,,medula,bogaresere,,,medula,,,,,medula,,,meduḽa,,,,,,medula,,,
dsac_pharm_sec_00406,meiosis {genetics},,,meiose,,,,,,imeyosisi,,,,imeyosisi,kutiphindzaphindza kwenhlayiya,,,ukuzandisa kweseli,imeyosisi,,katisosele,,,,katišosele,,meyosisi,,,meyosisi,,,vhuandisatsiki,vhuandisasele,,,,,vuandzisatisele,mayosisi,,
dsac_pharm_sec_00407,melanoma {skin cancer},,,melanoom,,,,,,imelanoma,,,,imelanoma,umdlavuta wesikhumba,,,umhlobo wekankere yesikhumba,imelanoma,,melanoma,,,,kankeretlalo,,melanoma,,,melanoma,,,ṱhahala ya lukanda,khentsa ya lukanda,pfuko ya lukanda,,,,mfukuzana ya nhlonge,melanoma,,
dsac_pharm_sec_00408,melatonin {hormone},,,melatonien,,,,,,imelathonini,,,,ihomoni lesita kulala,imelathonini,,,ihomoni elawula ukulala,imelathonini,,homouni ya boroko,melatonini,,,homouneserobatši,,melathonini,,,melathonini,,,homonindangaeḓela,homoni ya u thusa u eḓela,meḽathononi,,,,homoni yo lawula maetlelelo,melathonini,,
dsac_pharm_sec_00409,menopause,,,menopouse,,,,,,ukuyeka ukuya exesheni,imenophozi,,,kungasayi esikhatsini,kungasagezi,imenophozi,,ukungasahlambi,imenophosi,,kemoleruri ya kgwedi,phifalo ya kgwedi,menophose,,kemoruritlhapo,,menophose,,,kemisorurikgweding,menophose,,u ima u ya maḓuvhani lwa tshoṱhe,u sa tsha vhona maḓuvha,u khauwa ha maṱambo,menephousu,,,nkhaluton’hweti,menophoso,,
dsac_pharm_sec_00410,mercurial ointment <Archaic>,blue ointment,,kwiksalf,blousalf,,,,,isithambiso semetyhuri,,,,umutsi wemekhyuri,,,,isalufu yemekhyuri,,,setlolo sa mekhuri,,,,setlolomekhuri,,,,,setlolo sa mekhiuri,setlolo sa sekete,,mushonga wa nnda,mushonga wa mekhuri,mapfura a mekhuri,,,,mafurha ya mekhuri,,,
dsac_pharm_sec_00411,metabolic rate,,,metaboliese tempo,,,,,,izinga loguqulokutya emzimbeni,,,,lizinga lekugaya kudla emtimbeni,,,,izinga legayokudla emzimbeni,izinga lesilokudla emzimbeni,,kelo ya tirisomaatla,,,,kelotšhilego,,methapollikireiti,,,sekgahla sa tshebetso ya mmele,,,muelo wa methaboḽizimu,phimo ya methaboḽizimu,,,,,mpimampfuveloseleni,mpimanghayeloseleni,,
dsac_pharm_sec_00412,metabolism,,,metabolisme,,,,,,uguqulokutya emzimbeni,,,,kugaya kudla emtimbeni,imethabholizimu,,,igayokudla emzimbeni,isilokudla emzimbeni,imethabholizimu,tirisomaatla,methabolisime,,,tšhilegokhemikhale,,methapolisime,,,tshebetso ya mmele,methabolisimi,,methaboḽizimu,,,,,,mpfuveloseleni,nghayeloseleni,,
dsac_pharm_sec_00413,metabolite,,,metaboliet,,,,,,isicolwa,,,,umkhicito wekugaya,,,,okugayiweko,okusiliweko,,kuno ya tirisomaatla,methabolaete,,,setšweletšwatšhilo,,methapolaete,,,methabolaete,,,tshibveledzwa tshi methaboḽizimu,,,,,,mbuyelampfuveloseleni,mbuyelanghayeloseleni,,
dsac_pharm_sec_00414,metastasis {spread of cancer cells},,,metastase,uitsaaiing,,,,,ukunaba komhlaza,,,,lwenabosifo emtimbeni,kusabalala kwesifo,,,ukusabalala kwekankere,,,kanamo ya bolwetse,kanamo ya kankere,ukurhatjheka kwekankere,,kekokankere,,phatlalalokankere,,,bonamo ba mofetshe,bonamo ba kankere,,phaḓalalo ya ṱhahala,phaḓalalo ya khentsa,phaḓalalo ya pfuko,,,,hangalakomfukuzana,,,
dsac_pharm_sec_00415,microscopic <adj.>,,,mikroskopies,,,,,,-bonwa ngesibonakhulu,-ngenakubonwa ngeliso lenyama,,,-ngenakubonwa ngeliso,,,,-ngabonakali ngelihlo lenyama,-ngabonwa ngamehlo,,-nneyennye,,,,-nyenyane,,-bonwago fela ka maekherosekoupu,,,-bonahalang ka maekrosekoupu feela,,,zwi sa vhonwi nga maṱo,,,,,,-nga voniwaka hi xivonantsongo,,,
dsac_pharm_sec_00416,midwife,,,vroedvrou,,,,,,umzalisi,umbelekisi,,,umbelekisi,,,,umbelethisi,,,mmelegisi,,,,mmelegiši,,,,,mmelehisi,mopepisi,,mubebisi a tevhelaho na hayani,,,,,,sungukati,muvelekisi,,
dsac_pharm_sec_00417,migraine,,,migraine,skeelhoofpyn,,,,,intloko enkentezayo,imayigreyini,,,inhloko lenkenketsa sikhatsi lesidze,imayigreyini,,,imayigreni,,,tlhogo e kgolo,kopotlhogo e e tseneletseng,,,hlogokgolo,,maekereine,,,hlooho e tabolang,maekreini,,u rema ha ṱhoho ho kalulaho,maigreini,u rema ha ṱhoho ho fhanza,,,,ximawu,,,
dsac_pharm_sec_00418,milk powder,,,melkpoeier,,,,,,ubisi olungumgubo,,,,lubisi lolusamphuphu,,,,ibisi lepuphu,ibisi lepuyere,,lerolemašwi,,,,maswilerole,,,,,lebese la phofo,,,luvwanda lwa mafhi,,,,,,masiximapa,,,
dsac_pharm_sec_00419,mitosis {cell division},,,mitose,,,,,,imayithosisi,,,,imayithosisi,kwehlukana kwetinhlayiya,,,ukuzihlukanisa kweseli,imayithosisi,,karoganogare ya disele,,,,katosele,,maethosisi,,,boikatiso ba disele,maethosese,,u ḓi dovholola ha tsiki,mathosisi,u ḓi dovholola ha sele,,,,nkavano wa sele,,,
dsac_pharm_sec_00420,moiety {chemistry},,,gedeelte,deeltjie,deel,,,,inxenye yemoletyhuli,imoyethi,,,incenye yemolekhyuli,,,,ingcenye yemolekhyuli,imoyethi,,moweti,,,,mowethi,,,,,moethi,,,tshipiḓa tsha ndeme kha mushonga,moethe,,,,,xiphemu xa molikhulu,,,
dsac_pharm_sec_00421,molybdenum {trace mineral},Mo,,molibdeen,,,,,,imolibhdenam,,,,imoledinamu,,,,imolebdenamu,,,mothale,molebedenamo,,,molidenamo,,,,,molidenamo,,,moḽibidemu,,,,,,molibidenamu,,,
dsac_pharm_sec_00422,morphine {medicine},,,morfien,morfine,,,,,imofini,,,,imofini,sidzambisitinhlungu,,,umhlobo wesibulaliinhlungu,imofini,,mmofine,,,,mofini,,,,,mofini,,,mofini,,,,,,mofini,,,
dsac_pharm_sec_00423,mother liquor,mother lye,,moederloog,,,,,,intsalela yealkhoholi,,,,insalelaluketjeti,,,,umtshego,,,magweregwere,dikgatlha,,,hloa,,šifa,,,masalla,,,maṱuḓelo,,,,,,xihalakixidzinsalo,,,
dsac_pharm_sec_00424,motion sickness,,,reissiekte,bewegingsiekte,,,,,ukuguliswa yintshukumo yesithuthi,,,,kuguliswa tigitjelwa letihambako,,,,ukuphakanyelwa ziimbindi ngokukhamba ngeenkhwelo,,,bolwetse jwa tshepelo,,,,lehlatšomodukologo,,,,,ho ferolwa dibete ke dipalangwa,,,vhulwadzembangwa nga tshinamelwa,mudzunguluwo,,,,,ku vabyisiwa hi xifambo,,,
dsac_pharm_sec_00425,mottling {on e.g. tablets},,,vlekking,,,,,,uxubekogwenxa lwepilisi,,,,kungapendeki kahle kweliphilisi,,,,ukuvelela kombala kevangiweko,ukuvelela kombala kefakiweko,,palafatso [sk. dipilisi],,,,phatlalatšommalaphilisi,,,,,ho etsa pidisi maroboko,,,u dombela ha mivhala i sa lingani kha philisi,mothiḽingi,,,,,nkwalalo,,,
dsac_pharm_sec_00426,mucus,,,mukus,slym,,,,,uxakaxa,umfinya,umkhunyu,,lokusamafinyila,,,,ithwethwesi emzimbeni,,,borere,,,,mamina,,mukhase,,,lero le reberebe,mamina a mmele,,maduda,lumilaḓi,tshilangwa,,,,marhimila,,,
dsac_pharm_sec_00427,multivitamin,,,multivitamien,multivitamine,,,,,intlanganisela yeevithamini,,,,inhlanganiselamavithamini,,,,ihlanganisela yamavithamini,,,vithaminintsi,,,,vithamenentši,,,,,motswako wa divithamini,,,vithaminimvanganywa,,,,,,vhitamininyingi,,,
dsac_pharm_sec_00428,muscle relaxant,,,spierverslapper,,,,,,isiswabululizihlunu,,,,sitsambisiticubu,sitsambisimisipha,,,isithobimisipha,isiledlhisimisipha,,serepisamesifa,,,,seotlollamešifa,,seotlolladigoba,,,seotlollamesifa,,,tshileḓisamisipha,,,,,,xiolovisampfimbi,xiololamisiha,,
dsac_pharm_sec_00429,muscular system,musculature,,spierstelsel,muskulatuur,,,,,isixokelelwano sezihlunu,,,,luhleloticubu,luhlelomisipha,,,irherho lemisipha,,,matlhamaganyane a mesifa,,,,mokgwapeakanyošifa,,peakanyo wa digoba,,,taolo ya mesifa,,,sisṱeme ya misipha,,,,,,sisiteme ya mipfimbi,,,
dsac_pharm_sec_00430,musculoskeletal system,,,muskuloskeletale stelsel,,,,,,uphahla lomzimba,,,,luhlakamtimba,,,,irherho lephahla lamathambo nemisipha,,,matlhamaganyane a mesifa ya marapo,,,,mokgwapeakanyošifarapo,,,,,taolo ya mesifa le masapo,,,sisṱeme ya marambo,,,,,,sisiteme ya nkongotlo na mipfimbi,,,
dsac_pharm_sec_00431,mutagen,,,mutageen,,,,,,isitshintshisakhi sofuzo,imuthajeni,,,siguculisakhilufuto,,,,isibangitjhuguluko sesakhi sefuzo,isibangitjhuguluko sesithako sefuzo,,sefetolabosika,phetolasegotsa,,,sefetošatšini,,,,,sefetolajini,,,tshishandula tshifhaṱi tsha vhuvha,,,,,,xicincajini,xicincamatirhelo,,
dsac_pharm_sec_00432,mutation,,,mutasie,,,,,,utshintshosakhi sofuzo,,,,ingucukosakhilufuto,,,,ukutjhuguluka kwesakhi sefuzo,ukutjhuguluka kwesithako sefuzo,,phetogobosika,,,,phetogotšini,,,,,phetoho ya dijini,,,tshandukisavhuvha,,,,,,ncinco wa jini,,,
dsac_pharm_sec_00433,myalgia,muscle pain,,mialgie,spierpyn,,,,,iingqaqambo zezihlunu,,,,buhlungu bemisipha,buhlungu beticubu,,,ubuhlungu bemisipha,,,botlhoko jwa mesifa,,,,sehlabišifa,,sehlabigoba,,,bohloko mesifeng,,,u vhavha ha misipha,maiḽedzha,,,,,ku vava ka mpfimbi,,,
dsac_pharm_sec_00434,myopia,nearsightedness,,miopie,bysiendheid,,,,,isifo sokungaboni kude,,,,sifo sekungaboni khashane,,,,isifo sokubonela eduze,ubulwele bokubonela eduze,,ponelogaufi,,,,ponelokgauswi,,,,,ponelohaufi,,,luvhonelatsini,,,,,,vuvabyi byo vona kusuhi,,,
dsac_pharm_sec_00435,naphthalene,,,naftaleen,,,,,,inafthalini,,,,zamlandela,litje lemvunya,inafthalini,,ummode,,,nafethalini,,,,nafothalini,,,,,nafthalini,,,nafuthaḽini,,,,,,nafithalini,,,
dsac_pharm_sec_00436,narcosis,,,narkose,,,,,,ukuyotywa,,,,sifo sekusawoteka,,,,ubunghanghabali,inakhosisi,,thitibatso,,,,borokogolohlolwakenakhothiki,,nakhosisi,,,ho robatswa ka sethethefatsi,nakhosese,,nzidzivhalo,nakhosisi,,,,,ntitivalo,,,
dsac_pharm_sec_00437,narcotic {illegal drug, heroin},,,narkotikum,narkotiese middel,dwelmmiddel,dwelm,,,isiyobisi,,,,sidvungamiva,inakhothikhi,,,isidakamizwa,,,segatsufatsi,,,,diokobatšithulanolemolao,,nakhothiki,,,sethethefatsi se seng molaong,nakhothiki,,tshidzidzivhadzi nakhothiki,,,,,,nakhotiki,,,
dsac_pharm_sec_00438,nasal <adj.>,,,nasaal,neus,,,,,-empumlo,,,,-kwetimphumulo,,,,-phathelene nepumulo,,,-nko,,,,-nko,,,,,-nko,,,ningo,,,,,,-nhompfu,,,
dsac_pharm_sec_00439,nasal spray,nasal mist,,neussproei,,,,,,isipreyi seempumlo,,,,sifutfo setimphumulo,,,,isifufuzeli seempumulo,,,sefafatsanko,,,,sefafatšanko,,,,,sefuthelo,senyanyatsi sa dinko,,tshifafadzeli tsha ningoni,tshipurei tsha ningoni,,,,,xifufutelanhompfu,,,
dsac_pharm_sec_00440,nausea,,,naarheid,mislikheid,,,,,isicaphucaphu,,,,kunyakuleka,,,,ukuphakanyelwa ziimbindi,ukuyabuka,,pherogosebete,petogo,tshelelego,,go feroga dibete,,go sellega,,,ho nyekelwa ke pelo,ho feroha dibete,,tsilingwane,,,,,,ku yima timbilu,ku hlamba timbilu,ku dlamuka,
dsac_pharm_sec_00441,nebuliser,,,nebuliseerder,verstuiwer,,,,,isivulimiphunga,inebhulayiza,,,umshinisivulamaphaphu,inebhulayiza,,,umtjhini wesivulirherho lokuphefumula,inebhulayiza,,sethusakhemo,sethibololamafatlha,sekabololamafatlha,,motšhenesebulamafahla,,nepulaesa,,,sethusamohemo,nebulaesa,,nebuḽaiza wa tshivulakhana,,,,,,xipfulaxifuva,nembulayizara,,
dsac_pharm_sec_00442,necrosis {death of living cells or tissue},,,nekrose,weefselafsterwing,,,,,inikhrosisi,,,,imphehla,inikhrosisi,,,ukufa kwamaseli nofana amathitjhu,inekhrosisi,,boswadisele,,,,lehusele,,lehuthišu,nekherosisi,,ho shwa ha disele,nekhrosese,,u fa ha tsiki,u fa ha sele,nekhurosisi,,,,ku fa ka tisele,nekhirosisi,,
dsac_pharm_sec_00443,neon {noble gas},Ne,,neon,,,,,,iniyoni,,,,iniyoni,,,,iniyoni,,,nione,,,,neyone,,,,,neone,,,niyoni,,,,,,niyoni,,,
dsac_pharm_sec_00444,neoplasm,,,neoplasma,,,,,,ukwanda kweeseli okungalawulekiyo,amatywina,iniyoplazim,,lokungaba simila lesigulisanako nalesingagulisani,lokungaba simila lesinebungoti noma lesingenabungoti,iniyoplazimu,,ukwanda kwamaseli okungalawulekiko,iniyoplazimu,,thunyotlhagala,tlhogotlhagala,,,kgolophetišosele,,neyopholaseme,,,hlahala e ntjha,niopolaseme,,tsikiphirandingano,,,,,,andzonkalawuleko wa tisele,,,
dsac_pharm_sec_00445,nephritis,,,nefritis,nierontsteking,,,,,ukukrala kwezintso,,,,kuvuvuka kwetinso,kudvumba kwetinso,,,ubuhlungu beziso,ukufutha kweziso,,thurugophilo,,,,tšhatšhamelothurugopšio,,neferaethisi,,,borurusi ba diphio,nefraethisi,,nzwimbatswio,,,,,,mpfimbayinsu,ndzhumbelayinsu,,
dsac_pharm_sec_00446,nephrotoxin,,,nefrotoksien,nefrotoksine,niertoksien,niertoksine,,,ityhefu ehlasela izintso,,,,butsi lobuhlasela tinso,,,,itjhefu esahlela iziso,,,botlholephilo,,,,mpholopšio,,,,,tjhefu diphiong,,,mulimoṱhaselatswio,nefurothokizimu,,,,,xihlaselayinsu,,,
dsac_pharm_sec_00447,neuralgia,,,neuralgie,senupyn,senuweepyn,,,,iingqaqambo zemithamboluvo,,,,kucacamba kwemitsambo,,,,iinhlabi zemizwa,,,setlhabi sa methapo,,,,sehlabimethapo,,neyarelatšia,,,lehlaba mothapokutlong,,,tshithavhi kha tsinga,,,,,,xitlhavi xa misiha,,,
dsac_pharm_sec_00448,neurotoxin,,,neurotoksien,neurotoksine,senuweetoksien,senuweetoksine,senutoksien,senutoksine,ityhefu ehlasela imithamboluvo,,,,butsi lobuhlasela imitsambo,,,,itjhefu esahlela imizwa,,,botlholemethapo,,,,mpholomethapo,,,,,tjhefu methapokutlong,,,mushonga wa u ṱaselatsikila dza vhuṱaledzi,mulimoṱhaselavhuṱaledzi,,,,,xihlaselamisiha,,,
dsac_pharm_sec_00449,nucleolus,,,nukleolus,kernliggaampie,,,,,inyukliyolasi,,,,umnyombo wenhlayiya,inyukliyilolasi,,,inyutliyolasi,,,nyutliliolase,,,,nyutleleolase,,,,,pelwana ya nyutlelease,nyutleolase,,nyukiḽioḽasi,,,,,,nyutliliyolasi,,,
dsac_pharm_sec_00450,nucleus,,,nukleus,selkern,,,,,umbindi weseli,inyukliyasi,,,inkhaba yenyukliyasi,,,,ubuthumbu beseli,inyutliyasi,,pelosele,,,,pelosele,,nyutlelease,,,pelo ya sele,nyutlelease,,nyukiliasi,,,,,,mbilu ya sele,nyutliliyasi,,
dsac_pharm_sec_00451,obstetric <adj.>,,,obstetries,verloskundig,,,,,-phathelene nezokubelekisa,,,,-phatselene nekubelekisa,,,,-phathelene nokubelethisa,,,-belegisa,,,,-pelego,,,,,-peleho,-pelehiso,,bebisa,,,,,,-velekisa,,,
dsac_pharm_sec_00452,oedema <Great Britain>,edema,,edeem,watersug,,,,,ukudunjiswa lulwelo,,,,kuvuvuka kwemantfweshu,kuvuvuka kwemathishu,i-idima,,ukuvuvuka,i-idima,,thurugo,idema,,,thurugommele,,odima,,,borurusi dithishung,ho topa dithishung,idima,nzwimbo,,,,,,xirhumberhumbe,idima,,
dsac_pharm_sec_00453,oestrogen <Great Britain>,estrogen,,estrogeen,,,,,,incindi yenzala yobufazi,iestrojini,,,ihomonibufati,i-ostrojini,,,ihomoni yobulili besifazi,i-istrojini,,homounesesadi,eseterojene,,,eseterotšene,,homoune ya bong bja bosadi,,,homoune ya botshehadi,estrojene,,homonitshisadzi,ostrodzheni,,,,,homonivusati,,,
dsac_pharm_sec_00454,off-label prescribing,,,niegoedgekeurde voorskrywing,,,,,,ummiselosetyenziso olungelolwentsusa,usetyenzisoyeza ngandlela yimbi,,,kumisela kwelapha nalokungakabalwa,,,,ukusetjenziswa kwesihlahla kokhunye,,,tlhaolelomolemo ya tirisetsosele,,,,taelelohlaretlaleletšo,,taelelohlarehlokangwalo,,,taelo ya moriana ya sepheo se sa ngolwang,,,u randelwa ha mushonga we wa vha u songo tetshelwa zwone,,,,,,ndzawulelamurhi lowu nga endliwangiki swona,,,
dsac_pharm_sec_00455,off-patent medicine,,,napatentmedisyne,napatentmedikasie,postpatentmedisyne,postpatentmedikasie,,,ubhangisobunini bovelisoyeza uwedwa,,,,umutsi lophelelwe lilungelo lekuvikeleka,,,,isihlahla esiphelelwe lilungelo lokukhiqizwa,,,molemo wa boitaolelo,,,,sehlarehlokatšhireletšo,,sehlarehlokaphethente,,,moriana o felletsweng ke tshireletso ya ditokelo,moriana o felletsweng ke pheitente,,mushongatshaya tsireledzwa ya vhuṋe kha ndaulo,,,,,,murhi wo kala nsirhelelo wa timfanelo,,,
dsac_pharm_sec_00456,on-patent medicine,,,patentbeskermde medisyne,patentbeskermde medikasie,,,,,ubunini bovelisoyeza uwedwa,,,,umutsi lonelilungelo lekuvikeleka,,,,isihlahla esisese nelungelo lokukhiqizwa,,,molemo wa bolaolelwa,,,,sehlaretšhireletšwa,,sehlaresebalepheithente,,,moriana o nang le tshireletso ya ditokelo,moriana o nang le pheitente,,mushongatsireledzwa ya ndaulo ya vhuṋe,mushongatsireledzwa ya vhuṋe kha ndaulo,,,,,murhi lowu nga na nsirhelelo wa timfanelo,,,
dsac_pharm_sec_00457,orally disintegrating tablet <Full form>,ODT,,oraal disintegrerende tablet,,,,,,ipilisi enyibilika elwimini,,,,liphilisi lelincibilikswa emlonyeni,,,,ipilisi elincibilika ngemlonyeni,,,pilisitlhaologoganong,,,,philisitologagano,,,,,pidisi e qhibidihelang ka hanong,,,philisi i ṋokaho mulomoni,philisiṋokelamulomoni,,,,,philisin'okelaririn'wini,,,
dsac_pharm_sec_00458,oral product,,,orale produk,mondelikse produk,,,,,iyeza eliselwayo,,,,umutsi lonatfwako,,,,isihlahla esiselwako,,,kunolegano,,,,sehlarenwewa,,,,,moriana o nowang,,,mushonganwiwa,,,,,,murhi lowu nwiwaka,,,
dsac_pharm_sec_00459,organelle,cell organelle,,organel,selorgaan,,,,,ioganeli,,,,i-oganeli,,,,isitho seseli,,,dirwesele,,,,setho sa sele,,,,,karolwana ya sele,,,murado wa sele,,,,,,xirho xa sele,,,
dsac_pharm_sec_00460,organic <adj.>,,,organies,,,,,,-oqobo,-emvelo,oganikhi,,-kwemvelo,,,,-phathelene nokuphilako,,,-tshelang,,,,-tšwago dipheding,,,,,-phelang,,,tshilaho,oganiki,,,,,-hanyaka,,,
dsac_pharm_sec_00461,organic compound {physics},,,organiese verbinding,,,,,,ioganikhi khompawundi,,,,lokunekhabhoni,,,,ihlanganisela yokuphilako,,,motswakotshelang,,,,khomphaontekhapone,,,,,khomphaonte ya khabone,,,tshibveledzwa tshivhumbwa nga khaboni na haiḓirodzheni,,,,,,mpfanganaswihanyi,,,
dsac_pharm_sec_00462,orphan drug,,,seldsame middel,weesgeneesmiddel,,,,,ichiza elingaxhaphakanga,,,,umutsi wesifo lesingakavami,umutsi longatsengiseki,,,isihlahla sesifo esingakavami,isihlahla sobulwele obungakavami,,molemo wa bohutsana,,,,sehlaresetlwaelwe,,sehlaretšhiwane,,,moriana wa lefu le sa atang,,,tshidzidzivhadzi wa dwadze ḽi sa anzeli u wanala,,,,,,xidzidzihatavuvabyi byo kala,,,
dsac_pharm_sec_00463,osmosis,,,osmose,,,,,,iozmosisi,,,,i-osmosisi,kumunyeka,,,i-osmosisi,,,monyego,,,,monego,,osemosisi,,,monyoho,osemosese,,osimosisi,,,,,,nyukelo,,,
dsac_pharm_sec_00464,osmotic pressure,,,osmotiese druk,,,,,,uxinzelelo lweozmosisi,,,,lumunyokucindzetelwa,,,,umfutho we-osmosisi,,,kgatelelomonyego,,,,kgatelelomonego,,kgateleloosemosisi,,,kgatello ya monyoho,kgatello ya osemosese,,mutsiko wa osimosisi,,,,,,ntshikelelanyukelo,,,
